Domain,Project,Task,Details,Start,End,TimeZone,Duration,Decimal Duration,Project-Extra-1,Project-Extra-2,Task-Extra-1,Task-Extra-2
work,industry,training,,2019-04-11 09:22,2019-04-11 12:13,UTC+2:00,2:51,2.85,,,,
other,break,lunch,,2019-04-11 12:13,2019-04-11 12:58,UTC+2:00,0:45,0.75,,,,
work,public,meeting,,2019-04-11 12:58,2019-04-11 12:59,UTC+2:00,0:01,0.016666666666666666,,,,
work,industry,training,,2019-04-11 12:59,2019-04-11 15:29,UTC+2:00,2:30,2.5,,,,
work,research,student,,2019-04-11 15:29,2019-04-11 15:53,UTC+2:00,0:24,0.4,,,,
work,public,meeting,,2019-04-11 15:53,2019-04-11 16:22,UTC+2:00,0:29,0.48333333333333334,,,,
work,research,student,,2019-04-11 16:22,2019-04-11 16:50,UTC+2:00,0:28,0.4666666666666667,,,,
work,administrative,mail,,2019-04-11 16:50,2019-04-11 17:00,UTC+2:00,0:10,0.16666666666666666,,,,
work,industry,training,,2019-04-11 17:00,2019-04-11 18:20,UTC+2:00,1:20,1.3333333333333333,,,,
work,administrative,mail,,2019-04-16 09:07,2019-04-16 09:17,UTC+2:00,0:10,0.16666666666666666,,,,
work,industry,projectA,,2019-04-16 09:17,2019-04-16 09:59,UTC+2:00,0:42,0.7,,,,
work,industry,projectB,,2019-04-16 09:59,2019-04-16 11:20,UTC+2:00,1:21,1.35,,,,
work,industry,training,,2019-04-16 11:20,2019-04-16 12:10,UTC+2:00,0:50,0.8333333333333334,,,,
other,break,lunch,,2019-04-16 12:10,2019-04-16 12:57,UTC+2:00,0:47,0.7833333333333333,,,,
work,industry,training,,2019-04-16 12:57,2019-04-16 18:30,UTC+2:00,5:33,5.55,,,,
work,research,thesis,,2019-04-16 20:27,2019-04-16 21:28,UTC+2:00,1:01,1.0166666666666666,,,,
work,administrative,mail,,2019-04-17 09:05,2019-04-17 09:15,UTC+2:00,0:10,0.16666666666666666,,,,
work,industry,training,,2019-04-17 09:15,2019-04-17 12:38,UTC+2:00,3:23,3.3833333333333333,,,,
other,break,lunch,,2019-04-17 12:38,2019-04-17 13:14,UTC+2:00,0:36,0.6,,,,
work,industry,training,,2019-04-17 13:14,2019-04-17 18:41,UTC+2:00,5:27,5.45,,,,
work,industry,training,,2019-04-18 09:11,2019-04-18 12:10,UTC+2:00,2:59,2.9833333333333334,,,,
other,break,lunch,,2019-04-18 12:10,2019-04-18 13:15,UTC+2:00,1:05,1.0833333333333333,,,,
work,administrative,paperwork,,2019-04-18 13:15,2019-04-18 13:29,UTC+2:00,0:14,0.23333333333333334,,,,
work,industry,training,,2019-04-18 13:29,2019-04-18 13:36,UTC+2:00,0:07,0.11666666666666667,,,,
work,administrative,paperwork,,2019-04-18 13:36,2019-04-18 13:50,UTC+2:00,0:14,0.23333333333333334,,,,
work,industry,training,,2019-04-18 13:50,2019-04-18 14:01,UTC+2:00,0:11,0.18333333333333332,,,,
work,public,meeting,,2019-04-18 14:01,2019-04-18 15:08,UTC+2:00,1:07,1.1166666666666667,,,,
work,research,teaching,,2019-04-18 15:08,2019-04-18 16:00,UTC+2:00,0:52,0.8666666666666667,,,,
work,industry,training,,2019-04-18 16:00,2019-04-18 16:58,UTC+2:00,0:58,0.9666666666666667,,,,
work,research,thesis,,2019-04-18 20:21,2019-04-18 21:24,UTC+2:00,1:03,1.05,,,,
work,research,thesis,,2019-04-19 09:30,2019-04-19 12:22,UTC+2:00,2:52,2.8666666666666667,,,,
work,research,thesis,,2019-04-19 13:59,2019-04-19 14:17,UTC+2:00,0:18,0.3,,,,
work,research,writing,,2019-04-19 14:17,2019-04-19 15:47,UTC+2:00,1:30,1.5,,,,
work,research,teaching,,2019-04-23 09:45,2019-04-23 11:40,UTC+2:00,1:55,1.9166666666666667,,,,
work,public,meeting,,2019-04-23 11:40,2019-04-23 11:50,UTC+2:00,0:10,0.16666666666666666,,,,
work,administrative,mail,,2019-04-23 11:50,2019-04-23 11:59,UTC+2:00,0:09,0.15,,,,
work,industry,projectB,,2019-04-23 11:59,2019-04-23 12:15,UTC+2:00,0:16,0.26666666666666666,,,,
other,break,lunch,,2019-04-23 12:15,2019-04-23 13:10,UTC+2:00,0:55,0.9166666666666666,,,,
work,industry,projectB,,2019-04-23 13:10,2019-04-23 15:33,UTC+2:00,2:23,2.3833333333333333,,,,
work,industry,projectA,,2019-04-23 15:33,2019-04-23 19:00,UTC+2:00,3:27,3.45,,,,
work,research,thesis,,2019-04-24 08:48,2019-04-24 10:52,UTC+2:00,2:04,2.066666666666667,,,,
work,administrative,mail,,2019-04-24 11:21,2019-04-24 11:32,UTC+2:00,0:11,0.18333333333333332,,,,
work,industry,training,,2019-04-24 11:32,2019-04-24 12:07,UTC+2:00,0:35,0.5833333333333334,,,,
other,break,lunch,,2019-04-24 12:07,2019-04-24 12:51,UTC+2:00,0:44,0.7333333333333333,,,,
work,industry,training,,2019-04-24 12:51,2019-04-24 14:09,UTC+2:00,1:18,1.3,,,,
work,administrative,paperwork,,2019-04-24 14:09,2019-04-24 14:15,UTC+2:00,0:06,0.1,,,,
work,research,meeting,,2019-04-24 14:15,2019-04-24 14:28,UTC+2:00,0:13,0.21666666666666667,,,,
work,public,platform dev,,2019-04-24 14:28,2019-04-24 16:04,UTC+2:00,1:36,1.6,,,,
work,industry,projectA,,2019-04-24 16:04,2019-04-24 17:29,UTC+2:00,1:25,1.4166666666666667,,,,
work,administrative,mail,,2019-04-24 17:29,2019-04-24 18:00,UTC+2:00,0:31,0.5166666666666667,,,,
work,research,reading,,2019-04-24 18:40,2019-04-24 19:12,UTC+2:00,0:32,0.5333333333333333,,,,
work,public,meeting,,2019-04-25 08:40,2019-04-25 11:27,UTC+2:00,2:47,2.783333333333333,,,,
work,research,teaching,,2019-04-25 11:27,2019-04-25 12:29,UTC+2:00,1:02,1.0333333333333334,,,,
other,break,lunch,,2019-04-25 12:29,2019-04-25 14:00,UTC+2:00,1:31,1.5166666666666666,,,,
work,industry,projectA,,2019-04-25 14:00,2019-04-25 14:45,UTC+2:00,0:45,0.75,,,,
work,research,presentation,,2019-04-25 14:45,2019-04-25 18:00,UTC+2:00,3:15,3.25,,,,
work,research,presentation,,2019-04-25 19:00,2019-04-25 19:57,UTC+2:00,0:57,0.95,,,,
work,administrative,mail,,2019-04-26 09:22,2019-04-26 09:34,UTC+2:00,0:12,0.2,,,,
work,research,presentation,,2019-04-26 09:34,2019-04-26 10:36,UTC+2:00,1:02,1.0333333333333334,,,,
work,public,meeting,,2019-04-26 10:36,2019-04-26 11:45,UTC+2:00,1:09,1.15,,,,
work,research,presentation,,2019-04-26 11:45,2019-04-26 12:16,UTC+2:00,0:31,0.5166666666666667,,,,
other,break,lunch,,2019-04-26 12:16,2019-04-26 12:50,UTC+2:00,0:34,0.5666666666666667,,,,
work,research,presentation,,2019-04-26 12:50,2019-04-26 13:49,UTC+2:00,0:59,0.9833333333333333,,,,
work,public,meeting,,2019-04-26 13:49,2019-04-26 14:15,UTC+2:00,0:26,0.43333333333333335,,,,
work,research,presentation,,2019-04-29 08:46,2019-04-29 10:10,UTC+2:00,1:24,1.4,,,,
work,administrative,mail,,2019-04-29 10:10,2019-04-29 10:15,UTC+2:00,0:05,0.08333333333333333,,,,
work,research,machine learning,,2019-04-29 10:15,2019-04-29 10:35,UTC+2:00,0:20,0.3333333333333333,,,,
work,research,writing,,2019-04-29 10:35,2019-04-29 10:37,UTC+2:00,0:02,0.03333333333333333,,,,
work,research,presentation,,2019-04-29 10:37,2019-04-29 11:17,UTC+2:00,0:40,0.6666666666666666,,,,
work,research,student,,2019-04-29 11:17,2019-04-29 12:04,UTC+2:00,0:47,0.7833333333333333,,,,
work,research,presentation,,2019-04-29 12:04,2019-04-29 12:19,UTC+2:00,0:15,0.25,,,,
other,break,lunch,,2019-04-29 12:19,2019-04-29 13:00,UTC+2:00,0:41,0.6833333333333333,,,,
work,administrative,meeting,,2019-04-29 13:00,2019-04-29 14:12,UTC+2:00,1:12,1.2,,,,
work,research,writing,,2019-04-29 14:12,2019-04-29 15:58,UTC+2:00,1:46,1.7666666666666666,,,,
work,industry,demonstration,,2019-04-29 15:58,2019-04-29 17:15,UTC+2:00,1:17,1.2833333333333334,,,,
work,research,student,,2019-04-29 17:15,2019-04-29 17:47,UTC+2:00,0:32,0.5333333333333333,,,,
work,industry,projectA,,2019-04-29 17:47,2019-04-29 18:20,UTC+2:00,0:33,0.55,,,,
work,administrative,mail,,2019-04-30 08:56,2019-04-30 09:14,UTC+2:00,0:18,0.3,,,,
work,research,seminar,,2019-04-30 09:14,2019-04-30 10:29,UTC+2:00,1:15,1.25,,,,
work,industry,projectA,,2019-04-30 10:29,2019-04-30 12:39,UTC+2:00,2:10,2.1666666666666665,,,,
other,break,lunch,,2019-04-30 12:39,2019-04-30 12:55,UTC+2:00,0:16,0.26666666666666666,,,,
work,research,student,,2019-04-30 12:55,2019-04-30 14:05,UTC+2:00,1:10,1.1666666666666667,,,,
work,industry,projectA,,2019-04-30 14:05,2019-04-30 16:22,UTC+2:00,2:17,2.283333333333333,,,,
work,research,student,,2019-04-30 16:22,2019-04-30 17:02,UTC+2:00,0:40,0.6666666666666666,,,,
work,research,vision,,2019-04-30 17:02,2019-04-30 18:27,UTC+2:00,1:25,1.4166666666666667,,,,
work,research,thesis,,2019-05-01 10:45,2019-05-01 13:23,UTC+2:00,2:38,2.6333333333333333,,,,
work,research,thesis,,2019-05-01 14:24,2019-05-01 15:27,UTC+2:00,1:03,1.05,,,,
work,research,thesis,,2019-05-01 15:50,2019-05-01 16:26,UTC+2:00,0:36,0.6,,,,
work,research,thesis,,2019-05-01 16:40,2019-05-01 18:02,UTC+2:00,1:22,1.3666666666666667,,,,
work,research,thesis,,2019-05-02 09:30,2019-05-02 12:00,UTC+2:00,2:30,2.5,,,,
work,research,thesis,,2019-05-03 11:00,2019-05-03 12:00,UTC+2:00,1:00,1.0,,,,
work,administrative,mail,,2019-05-06 09:20,2019-05-06 09:45,UTC+2:00,0:25,0.4166666666666667,,,,
work,public,platform dev,,2019-05-06 09:45,2019-05-06 11:01,UTC+2:00,1:16,1.2666666666666666,,,,
work,research,teaching,,2019-05-06 11:01,2019-05-06 11:39,UTC+2:00,0:38,0.6333333333333333,,,,
work,administrative,paperwork,,2019-05-06 11:39,2019-05-06 11:50,UTC+2:00,0:11,0.18333333333333332,,,,
work,research,writing,,2019-05-06 11:50,2019-05-06 12:03,UTC+2:00,0:13,0.21666666666666667,,,,
other,break,lunch,,2019-05-06 12:03,2019-05-06 12:51,UTC+2:00,0:48,0.8,,,,
work,administrative,mail,,2019-05-06 12:51,2019-05-06 12:56,UTC+2:00,0:05,0.08333333333333333,,,,
work,administrative,meeting,,2019-05-06 12:56,2019-05-06 13:39,UTC+2:00,0:43,0.7166666666666667,,,,
work,research,writing,,2019-05-06 13:39,2019-05-06 17:17,UTC+2:00,3:38,3.6333333333333333,,,,
other,break,coffee,,2019-05-06 17:17,2019-05-06 17:40,UTC+2:00,0:23,0.38333333333333336,,,,
work,administrative,mail,,2019-05-06 17:40,2019-05-06 17:53,UTC+2:00,0:13,0.21666666666666667,,,,
work,research,lab course,,2019-05-06 17:55,2019-05-06 18:50,UTC+2:00,0:55,0.9166666666666666,,,,
work,administrative,mail,,2019-05-07 09:39,2019-05-07 09:55,UTC+2:00,0:16,0.26666666666666666,,,,
work,research,teaching,,2019-05-07 09:55,2019-05-07 12:19,UTC+2:00,2:24,2.4,,,,
other,break,lunch,,2019-05-07 12:19,2019-05-07 13:09,UTC+2:00,0:50,0.8333333333333334,,,,
work,research,teaching,,2019-05-07 13:09,2019-05-07 15:00,UTC+2:00,1:51,1.85,,,,
work,research,seminar,,2019-05-07 15:00,2019-05-07 16:00,UTC+2:00,1:00,1.0,,,,
work,research,teaching,,2019-05-07 16:00,2019-05-07 16:30,UTC+2:00,0:30,0.5,,,,
work,research,seminar,,2019-05-07 16:30,2019-05-07 17:56,UTC+2:00,1:26,1.4333333333333333,,,,
work,administrative,mail,,2019-05-08 09:00,2019-05-08 09:20,UTC+2:00,0:20,0.3333333333333333,,,,
work,research,seminar,,2019-05-08 09:20,2019-05-08 10:51,UTC+2:00,1:31,1.5166666666666666,,,,
work,research,machine learning,,2019-05-08 10:51,2019-05-08 10:59,UTC+2:00,0:08,0.13333333333333333,,,,
work,research,reading,,2019-05-08 10:59,2019-05-08 11:40,UTC+2:00,0:41,0.6833333333333333,,,,
work,public,meeting,,2019-05-08 11:40,2019-05-08 12:05,UTC+2:00,0:25,0.4166666666666667,,,,
other,break,lunch,,2019-05-08 12:05,2019-05-08 13:01,UTC+2:00,0:56,0.9333333333333333,,,,
work,industry,projectA,,2019-05-08 13:01,2019-05-08 13:47,UTC+2:00,0:46,0.7666666666666667,,,,
work,public,meeting,,2019-05-08 13:47,2019-05-08 15:07,UTC+2:00,1:20,1.3333333333333333,,,,
work,research,seminar,,2019-05-08 15:07,2019-05-08 17:07,UTC+2:00,2:00,2.0,,,,
work,research,reading,,2019-05-08 17:07,2019-05-08 18:15,UTC+2:00,1:08,1.1333333333333333,,,,
work,administrative,mail,,2019-05-09 09:41,2019-05-09 09:52,UTC+2:00,0:11,0.18333333333333332,,,,
work,research,reading,,2019-05-09 09:52,2019-05-09 12:22,UTC+2:00,2:30,2.5,,,,
other,break,lunch,,2019-05-09 12:22,2019-05-09 13:00,UTC+2:00,0:38,0.6333333333333333,,,,
work,research,reading,,2019-05-09 13:00,2019-05-09 13:07,UTC+2:00,0:07,0.11666666666666667,,,,
work,public,platform dev,,2019-05-09 13:07,2019-05-09 13:30,UTC+2:00,0:23,0.38333333333333336,,,,
work,research,thesis,,2019-05-09 13:30,2019-05-09 15:13,UTC+2:00,1:43,1.7166666666666666,,,,
work,administrative,mail,,2019-05-09 15:13,2019-05-09 16:00,UTC+2:00,0:47,0.7833333333333333,,,,
work,research,thesis,,2019-05-09 16:00,2019-05-09 17:00,UTC+2:00,1:00,1.0,,,,
work,administrative,mail,,2019-05-09 17:00,2019-05-09 17:22,UTC+2:00,0:22,0.36666666666666664,,,,
work,research,thesis,,2019-05-09 19:57,2019-05-09 21:13,UTC+2:00,1:16,1.2666666666666666,,,,
work,administrative,mail,,2019-05-10 08:33,2019-05-10 08:50,UTC+2:00,0:17,0.2833333333333333,,,,
work,public,meeting,,2019-05-10 08:50,2019-05-10 11:50,UTC+2:00,3:00,3.0,,,,
other,break,lunch,,2019-05-10 11:50,2019-05-10 13:05,UTC+2:00,1:15,1.25,,,,
work,research,machine learning,,2019-05-10 13:05,2019-05-10 14:52,UTC+2:00,1:47,1.7833333333333334,,,,
work,administrative,mail,,2019-05-13 08:54,2019-05-13 09:20,UTC+2:00,0:26,0.43333333333333335,,,,
work,research,teaching,,2019-05-13 09:20,2019-05-13 11:55,UTC+2:00,2:35,2.5833333333333335,,,,
work,research,teaching,,2019-05-13 11:55,2019-05-13 12:08,UTC+2:00,0:13,0.21666666666666667,,,,
other,break,lunch,,2019-05-13 12:08,2019-05-13 13:00,UTC+2:00,0:52,0.8666666666666667,,,,
work,administrative,meeting,,2019-05-13 13:00,2019-05-13 14:20,UTC+2:00,1:20,1.3333333333333333,,,,
work,research,machine learning,,2019-05-13 14:20,2019-05-13 14:47,UTC+2:00,0:27,0.45,,,,
work,research,teaching,,2019-05-13 14:47,2019-05-13 16:12,UTC+2:00,1:25,1.4166666666666667,,,,
work,public,meeting,,2019-05-13 16:12,2019-05-13 16:58,UTC+2:00,0:46,0.7666666666666667,,,,
work,administrative,meeting,,2019-05-13 16:58,2019-05-13 17:42,UTC+2:00,0:44,0.7333333333333333,,,,
work,research,teaching,,2019-05-13 17:42,2019-05-13 18:35,UTC+2:00,0:53,0.8833333333333333,,,,
work,research,teaching,,2019-05-13 18:35,2019-05-13 18:52,UTC+2:00,0:17,0.2833333333333333,,,,
work,administrative,mail,,2019-05-14 09:04,2019-05-14 09:05,UTC+2:00,0:01,0.016666666666666666,,,,
work,research,teaching,,2019-05-14 09:05,2019-05-14 11:29,UTC+2:00,2:24,2.4,,,,
work,administrative,mail,,2019-05-14 11:29,2019-05-14 12:21,UTC+2:00,0:52,0.8666666666666667,,,,
other,break,lunch,,2019-05-14 12:21,2019-05-14 13:00,UTC+2:00,0:39,0.65,,,,
work,industry,projectA,,2019-05-14 13:00,2019-05-14 13:14,UTC+2:00,0:14,0.23333333333333334,,,,
work,industry,meeting,,2019-05-14 13:14,2019-05-14 14:38,UTC+2:00,1:24,1.4,,,,
work,administrative,mail,,2019-05-14 14:38,2019-05-14 14:43,UTC+2:00,0:05,0.08333333333333333,,,,
work,industry,projectA,,2019-05-14 14:43,2019-05-14 16:10,UTC+2:00,1:27,1.45,,,,
work,public,meeting,,2019-05-14 16:10,2019-05-14 16:54,UTC+2:00,0:44,0.7333333333333333,,,,
work,administrative,mail,,2019-05-14 16:54,2019-05-14 17:30,UTC+2:00,0:36,0.6,,,,
work,research,thesis,,2019-05-14 20:47,2019-05-14 21:24,UTC+2:00,0:37,0.6166666666666667,,,,
work,administrative,mail,,2019-05-15 09:42,2019-05-15 10:00,UTC+2:00,0:18,0.3,,,,
work,industry,projectB,,2019-05-15 10:00,2019-05-15 12:24,UTC+2:00,2:24,2.4,,,,
other,break,lunch,,2019-05-15 12:24,2019-05-15 13:10,UTC+2:00,0:46,0.7666666666666667,,,,
work,administrative,mail,,2019-05-15 13:10,2019-05-15 14:02,UTC+2:00,0:52,0.8666666666666667,,,,
work,research,seminar,,2019-05-15 14:02,2019-05-15 15:15,UTC+2:00,1:13,1.2166666666666666,,,,
work,administrative,paperwork,,2019-05-15 15:15,2019-05-15 16:00,UTC+2:00,0:45,0.75,,,,
work,industry,projectB,,2019-05-15 16:00,2019-05-15 18:16,UTC+2:00,2:16,2.2666666666666666,,,,
work,research,thesis,,2019-05-15 20:26,2019-05-15 20:49,UTC+2:00,0:23,0.38333333333333336,,,,
work,administrative,mail,,2019-05-16 09:05,2019-05-16 09:45,UTC+2:00,0:40,0.6666666666666666,,,,
work,industry,demonstration,,2019-05-16 09:45,2019-05-16 10:00,UTC+2:00,0:15,0.25,,,,
work,research,thesis,,2019-05-16 10:00,2019-05-16 11:55,UTC+2:00,1:55,1.9166666666666667,,,,
work,administrative,mail,,2019-05-16 11:55,2019-05-16 12:20,UTC+2:00,0:25,0.4166666666666667,,,,
other,break,lunch,,2019-05-16 12:20,2019-05-16 13:01,UTC+2:00,0:41,0.6833333333333333,,,,
work,research,machine learning,,2019-05-16 13:01,2019-05-16 14:03,UTC+2:00,1:02,1.0333333333333334,,,,
work,industry,demonstration,,2019-05-16 14:03,2019-05-16 14:34,UTC+2:00,0:31,0.5166666666666667,,,,
work,administrative,maintenance,,2019-05-16 14:34,2019-05-16 14:39,UTC+2:00,0:05,0.08333333333333333,,,,
work,research,machine learning,,2019-05-16 14:39,2019-05-16 18:00,UTC+2:00,3:21,3.35,,,,
work,research,machine learning,,2019-05-16 18:55,2019-05-16 19:15,UTC+2:00,0:20,0.3333333333333333,,,,
work,research,teaching,,2019-05-17 09:45,2019-05-17 11:36,UTC+2:00,1:51,1.85,,,,
work,research,machine learning,,2019-05-17 11:36,2019-05-17 13:52,UTC+2:00,2:16,2.2666666666666666,,,,
work,research,seminar,,2019-05-17 13:52,2019-05-17 16:18,UTC+2:00,2:26,2.433333333333333,,,,
work,research,machine learning,,2019-05-17 16:18,2019-05-17 18:17,UTC+2:00,1:59,1.9833333333333334,,,,
work,research,machine learning,,2019-05-20 09:10,2019-05-20 09:28,UTC+2:00,0:18,0.3,,,,
work,research,thesis,,2019-05-20 09:28,2019-05-20 12:16,UTC+2:00,2:48,2.8,,,,
other,break,lunch,,2019-05-20 12:16,2019-05-20 13:56,UTC+2:00,1:40,1.6666666666666667,,,,
work,research,thesis,,2019-05-20 13:56,2019-05-20 17:08,UTC+2:00,3:12,3.2,,,,
work,administrative,mail,,2019-05-21 09:31,2019-05-21 09:41,UTC+2:00,0:10,0.16666666666666666,,,,
work,research,reading,,2019-05-21 09:41,2019-05-21 10:05,UTC+2:00,0:24,0.4,,,,
work,research,teaching,,2019-05-21 10:05,2019-05-21 13:00,UTC+2:00,2:55,2.9166666666666665,,,,
work,administrative,mail,,2019-05-21 13:00,2019-05-21 13:35,UTC+2:00,0:35,0.5833333333333334,,,,
work,public,platform dev,,2019-05-21 13:35,2019-05-21 15:34,UTC+2:00,1:59,1.9833333333333334,,,,
work,public,presentation,,2019-05-21 15:34,2019-05-21 16:00,UTC+2:00,0:26,0.43333333333333335,,,,
work,public,meeting,,2019-05-21 16:00,2019-05-21 16:38,UTC+2:00,0:38,0.6333333333333333,,,,
work,public,paperwork,,2019-05-21 16:38,2019-05-21 16:58,UTC+2:00,0:20,0.3333333333333333,,,,
work,public,presentation,,2019-05-21 16:58,2019-05-21 18:53,UTC+2:00,1:55,1.9166666666666667,,,,
work,public,presentation,,2019-05-22 09:12,2019-05-22 12:26,UTC+2:00,3:14,3.2333333333333334,,,,
other,break,lunch,,2019-05-22 12:26,2019-05-22 13:09,UTC+2:00,0:43,0.7166666666666667,,,,
work,administrative,mail,,2019-05-22 13:09,2019-05-22 13:36,UTC+2:00,0:27,0.45,,,,
work,research,teaching,,2019-05-22 13:36,2019-05-22 17:20,UTC+2:00,3:44,3.7333333333333334,,,,
work,research,machine learning,,2019-05-22 17:20,2019-05-22 18:42,UTC+2:00,1:22,1.3666666666666667,,,,
work,research,writing,,2019-05-22 21:38,2019-05-23 00:00,UTC+2:00,2:22,2.3666666666666667,,,,
work,research,writing,,2019-05-23 00:00,2019-05-23 00:01,UTC+2:00,0:01,0.016666666666666666,,,,
work,administrative,mail,,2019-05-23 09:31,2019-05-23 10:10,UTC+2:00,0:39,0.65,,,,
work,research,teaching,,2019-05-23 10:10,2019-05-23 10:38,UTC+2:00,0:28,0.4666666666666667,,,,
work,research,writing,,2019-05-23 10:38,2019-05-23 12:23,UTC+2:00,1:45,1.75,,,,
other,break,lunch,,2019-05-23 12:23,2019-05-23 13:00,UTC+2:00,0:37,0.6166666666666667,,,,
work,research,machine learning,,2019-05-23 13:00,2019-05-23 13:22,UTC+2:00,0:22,0.36666666666666664,,,,
work,administrative,paperwork,,2019-05-23 13:22,2019-05-23 13:38,UTC+2:00,0:16,0.26666666666666666,,,,
work,research,machine learning,,2019-05-23 13:38,2019-05-23 14:04,UTC+2:00,0:26,0.43333333333333335,,,,
work,administrative,paperwork,,2019-05-23 14:04,2019-05-23 14:51,UTC+2:00,0:47,0.7833333333333333,,,,
work,research,machine learning,,2019-05-23 14:51,2019-05-23 15:30,UTC+2:00,0:39,0.65,,,,
other,break,coffee,,2019-05-23 15:30,2019-05-23 15:37,UTC+2:00,0:07,0.11666666666666667,,,,
work,research,teaching,,2019-05-23 15:37,2019-05-23 18:15,UTC+2:00,2:38,2.6333333333333333,,,,
work,public,presentation,,2019-05-23 18:15,2019-05-23 18:30,UTC+2:00,0:15,0.25,,,,
work,research,teaching,,2019-05-24 09:15,2019-05-24 12:20,UTC+2:00,3:05,3.0833333333333335,,,,
other,break,lunch,,2019-05-24 12:20,2019-05-24 12:45,UTC+2:00,0:25,0.4166666666666667,,,,
work,public,meeting,,2019-05-24 12:45,2019-05-24 12:52,UTC+2:00,0:07,0.11666666666666667,,,,
work,administrative,mail,,2019-05-24 12:52,2019-05-24 13:22,UTC+2:00,0:30,0.5,,,,
work,public,presentation,,2019-05-24 13:22,2019-05-24 15:04,UTC+2:00,1:42,1.7,,,,
work,administrative,mail,,2019-05-27 09:46,2019-05-27 10:04,UTC+2:00,0:18,0.3,,,,
work,administrative,paperwork,,2019-05-27 10:04,2019-05-27 11:04,UTC+2:00,1:00,1.0,,,,
work,research,teaching,,2019-05-27 11:04,2019-05-27 12:19,UTC+2:00,1:15,1.25,,,,
other,break,lunch,,2019-05-27 12:19,2019-05-27 13:00,UTC+2:00,0:41,0.6833333333333333,,,,
work,administrative,meeting,,2019-05-27 13:00,2019-05-27 14:28,UTC+2:00,1:28,1.4666666666666666,,,,
work,research,teaching,,2019-05-27 14:28,2019-05-27 15:55,UTC+2:00,1:27,1.45,,,,
work,public,meeting,,2019-05-27 15:55,2019-05-27 17:00,UTC+2:00,1:05,1.0833333333333333,,,,
work,public,presentation,,2019-05-27 17:00,2019-05-27 17:22,UTC+2:00,0:22,0.36666666666666664,,,,
work,administrative,mail,,2019-05-28 08:37,2019-05-28 08:42,UTC+2:00,0:05,0.08333333333333333,,,,
work,administrative,paperwork,,2019-05-28 08:42,2019-05-28 09:19,UTC+2:00,0:37,0.6166666666666667,,,,
work,research,teaching,,2019-05-28 09:40,2019-05-28 12:00,UTC+2:00,2:20,2.3333333333333335,,,,
work,industry,demonstration,,2019-05-28 12:00,2019-05-28 12:27,UTC+2:00,0:27,0.45,,,,
other,break,lunch,,2019-05-28 12:27,2019-05-28 13:07,UTC+2:00,0:40,0.6666666666666666,,,,
work,research,teaching,,2019-05-28 13:07,2019-05-28 14:00,UTC+2:00,0:53,0.8833333333333333,,,,
work,research,machine learning,,2019-05-28 14:00,2019-05-28 15:21,UTC+2:00,1:21,1.35,,,,
work,research,writing,,2019-05-28 15:21,2019-05-28 16:01,UTC+2:00,0:40,0.6666666666666666,,,,
work,public,meeting,,2019-05-28 16:01,2019-05-28 16:54,UTC+2:00,0:53,0.8833333333333333,,,,
other,break,coffee,,2019-05-28 16:54,2019-05-28 17:10,UTC+2:00,0:16,0.26666666666666666,,,,
work,administrative,mail,,2019-05-28 17:10,2019-05-28 17:45,UTC+2:00,0:35,0.5833333333333334,,,,
work,research,writing,,2019-05-28 17:45,2019-05-28 18:35,UTC+2:00,0:50,0.8333333333333334,,,,
work,administrative,travel,,2019-05-29 10:00,2019-05-29 17:30,UTC+2:00,7:30,7.5,,,,
work,research,machine learning,,2019-05-31 12:51,2019-05-31 13:58,UTC+2:00,1:07,1.1166666666666667,,,,
work,research,reading,,2019-06-02 14:00,2019-06-02 17:30,UTC+2:00,3:30,3.5,,,,
work,administrative,mail,,2019-06-02 17:30,2019-06-02 18:00,UTC+2:00,0:30,0.5,,,,
work,public,conference,,2019-06-02 18:00,2019-06-02 19:30,UTC+2:00,1:30,1.5,,,,
work,public,meeting,,2019-06-03 09:00,2019-06-03 13:00,UTC+2:00,4:00,4.0,,,,
other,break,lunch,,2019-06-03 13:00,2019-06-03 14:00,UTC+2:00,1:00,1.0,,,,
work,public,conference,,2019-06-03 14:00,2019-06-03 19:13,UTC+2:00,5:13,5.216666666666667,,,,
work,public,conference,,2019-06-03 20:25,2019-06-03 23:23,UTC+2:00,2:58,2.966666666666667,,,,
work,public,conference,,2019-06-04 09:00,2019-06-04 12:30,UTC+2:00,3:30,3.5,,,,
other,break,lunch,,2019-06-04 12:30,2019-06-04 13:30,UTC+2:00,1:00,1.0,,,,
work,public,conference,,2019-06-04 15:55,2019-06-04 19:00,UTC+2:00,3:05,3.0833333333333335,,,,
work,public,conference,,2019-06-04 20:45,2019-06-04 21:15,UTC+2:00,0:30,0.5,,,,
work,public,conference,,2019-06-05 09:00,2019-06-05 12:00,UTC+2:00,3:00,3.0,,,,
other,break,lunch,,2019-06-05 12:00,2019-06-05 13:20,UTC+2:00,1:20,1.3333333333333333,,,,
work,administrative,travel,,2019-06-05 13:20,2019-06-05 20:50,UTC+2:00,7:30,7.5,,,,
work,administrative,paperwork,,2019-06-06 09:48,2019-06-06 10:03,UTC+2:00,0:15,0.25,,,,
work,administrative,mail,,2019-06-06 10:03,2019-06-06 10:49,UTC+2:00,0:46,0.7666666666666667,,,,
work,administrative,paperwork,,2019-06-06 10:49,2019-06-06 11:10,UTC+2:00,0:21,0.35,,,,
